instance,num_incorrect,cost,time,winner
5000_r0c14_nw1000_ew10_0.rgg,0,21006.0,173.2828,LP_Rounding
5000_r0c14_nw1000_ew10_1.rgg,0,20295.0,141.4053,Shift_Full
5000_r0c14_nw1000_ew10_2.rgg,0,20863.0,132.0714,Shift_Full
5000_r0c14_nw1000_ew10_3.rgg,0,20897.0,169.4146,Shift_Full
5000_r0c14_nw1000_ew10_4.rgg,0,20426.0,153.7587,Shift_Full
5000_r0c14_nw1000_ew10_5.rgg,0,20340.0,147.8134,Shift_Full
5000_r0c14_nw1000_ew10_6.rgg,0,20583.0,131.3398,Shift_Full
5000_r0c14_nw1000_ew10_7.rgg,0,21085.0,141.8673,Shift_Full
5000_r0c14_nw1000_ew10_8.rgg,0,20569.0,137.3043,Shift_Full
5000_r0c14_nw1000_ew10_9.rgg,0,19878.0,136.6053,Shift_Full
5000_r0c14_nw100_ew100_0.rgg,0,134484.0,191.6931,Shift_Full
5000_r0c14_nw100_ew100_1.rgg,0,134270.0,147.3722,Shift_Full
5000_r0c14_nw100_ew100_2.rgg,0,136265.0,181.3222,Shift_Full
5000_r0c14_nw100_ew100_3.rgg,0,138131.0,154.9670,Shift_Full
5000_r0c14_nw100_ew100_4.rgg,0,136738.0,160.8346,Shift_Full
5000_r0c14_nw100_ew100_5.rgg,0,137979.0,119.3585,Shift_Full
5000_r0c14_nw100_ew100_6.rgg,0,136781.0,122.9759,Shift_Full
5000_r0c14_nw100_ew100_7.rgg,0,137221.0,167.7004,Shift_Full
5000_r0c14_nw100_ew100_8.rgg,0,140189.0,176.4172,Shift_Full
5000_r0c14_nw100_ew100_9.rgg,0,139005.0,165.2405,Shift_Full
5000_r0c14_nw10_ew1000_0.rgg,0,1312223.0,211.1695,Shift_Full
5000_r0c14_nw10_ew1000_1.rgg,0,1311803.0,202.5652,Shift_Full
5000_r0c14_nw10_ew1000_2.rgg,0,1278283.0,235.5119,Shift_Full
5000_r0c14_nw10_ew1000_3.rgg,0,1312683.0,203.4693,Shift_Full
5000_r0c14_nw10_ew1000_4.rgg,0,1324525.0,217.8332,Shift_Full
5000_r0c14_nw10_ew1000_5.rgg,0,1332355.0,211.3242,Shift_Full
5000_r0c14_nw10_ew1000_6.rgg,0,1344887.0,215.5875,Shift_Full
5000_r0c14_nw10_ew1000_7.rgg,0,1336265.0,227.8200,Shift_Full
5000_r0c14_nw10_ew1000_8.rgg,0,1321283.0,218.2701,Shift_Full
5000_r0c14_nw10_ew1000_9.rgg,0,1342066.0,216.2338,Shift_Full
