instance,num_incorrect,cost,time,winner
5000_r0c14_nw1000_ew10_0.rgg,0,20177.0,170.0211,Shift_Full
5000_r0c14_nw1000_ew10_1.rgg,0,20375.0,144.6093,Shift_Full
5000_r0c14_nw1000_ew10_2.rgg,0,20532.0,146.0338,Shift_Full
5000_r0c14_nw1000_ew10_3.rgg,0,20687.0,168.5632,Shift_Full
5000_r0c14_nw1000_ew10_4.rgg,0,19485.0,161.4052,Shift_Full
5000_r0c14_nw1000_ew10_5.rgg,0,20749.0,158.1037,Shift_Full
5000_r0c14_nw1000_ew10_6.rgg,0,20808.0,112.9182,Shift_Full
5000_r0c14_nw1000_ew10_7.rgg,0,20358.0,146.5683,Shift_Full
5000_r0c14_nw1000_ew10_8.rgg,0,20804.0,137.8159,Shift_Full
5000_r0c14_nw1000_ew10_9.rgg,0,20421.0,139.1757,Shift_Full
5000_r0c14_nw100_ew100_0.rgg,0,139898.0,194.4178,Shift_Full
5000_r0c14_nw100_ew100_1.rgg,0,138594.0,152.5346,Shift_Full
5000_r0c14_nw100_ew100_2.rgg,0,138108.0,181.1683,Shift_Full
5000_r0c14_nw100_ew100_3.rgg,0,136216.0,153.4014,Shift_Full
5000_r0c14_nw100_ew100_4.rgg,0,136153.0,162.0509,Shift_Full
5000_r0c14_nw100_ew100_5.rgg,0,138782.0,122.6457,Shift_Full
5000_r0c14_nw100_ew100_6.rgg,0,137356.0,111.1140,Shift_Full
5000_r0c14_nw100_ew100_7.rgg,0,138288.0,185.9921,Shift_Full
5000_r0c14_nw100_ew100_8.rgg,0,139467.0,161.0374,Shift_Full
5000_r0c14_nw100_ew100_9.rgg,0,136668.0,143.1837,Shift_Full
5000_r0c14_nw10_ew1000_0.rgg,0,1340237.0,187.7804,Shift_Full
5000_r0c14_nw10_ew1000_1.rgg,0,1339873.0,176.6660,Shift_Full
5000_r0c14_nw10_ew1000_2.rgg,0,1329086.0,202.9551,Shift_Full
5000_r0c14_nw10_ew1000_3.rgg,0,1358229.0,183.9955,Shift_Full
5000_r0c14_nw10_ew1000_4.rgg,0,1347421.0,193.1498,Shift_Full
5000_r0c14_nw10_ew1000_5.rgg,0,1340076.0,182.0117,Shift_Full
5000_r0c14_nw10_ew1000_6.rgg,0,1338071.0,185.3817,Shift_Full
5000_r0c14_nw10_ew1000_7.rgg,0,1300167.0,212.4836,Shift_Full
5000_r0c14_nw10_ew1000_8.rgg,0,1324588.0,192.1401,Shift_Full
5000_r0c14_nw10_ew1000_9.rgg,0,1342702.0,196.2411,Shift_Full
