instance,num_incorrect,cost,time,winner
2000_r0c14_nw1000_ew10_0.rgg,0,10587.0,11.2140,LP_Rounding
2000_r0c14_nw1000_ew10_1.rgg,0,9638.0,12.2573,LP_Rounding
2000_r0c14_nw1000_ew10_2.rgg,0,9711.0,9.3295,LP_Rounding
2000_r0c14_nw1000_ew10_3.rgg,0,9978.0,11.6959,LP_Rounding
2000_r0c14_nw1000_ew10_4.rgg,0,9882.0,12.4745,LP_Rounding
2000_r0c14_nw1000_ew10_5.rgg,0,9885.0,11.7029,LP_Rounding
2000_r0c14_nw1000_ew10_6.rgg,0,9377.0,11.8218,LP_Rounding
2000_r0c14_nw1000_ew10_7.rgg,0,9434.0,11.8185,LP_Rounding
2000_r0c14_nw1000_ew10_8.rgg,0,9714.0,10.8472,LP_Rounding
2000_r0c14_nw1000_ew10_9.rgg,0,9425.0,8.2083,LP_Rounding
2000_r0c14_nw100_ew100_0.rgg,0,54331.0,10.8778,Shift_Full
2000_r0c14_nw100_ew100_1.rgg,0,56298.0,9.0930,Shift_Full
2000_r0c14_nw100_ew100_2.rgg,0,55535.0,12.0511,Shift_Full
2000_r0c14_nw100_ew100_3.rgg,0,56301.0,13.0214,Shift_Full
2000_r0c14_nw100_ew100_4.rgg,0,56705.0,11.2294,Shift_Full
2000_r0c14_nw100_ew100_5.rgg,0,54177.0,9.6768,Shift_Full
2000_r0c14_nw100_ew100_6.rgg,0,54913.0,7.1156,Shift_Full
2000_r0c14_nw100_ew100_7.rgg,0,54595.0,9.5916,Shift_Full
2000_r0c14_nw100_ew100_8.rgg,0,55652.0,11.6293,Shift_Full
2000_r0c14_nw100_ew100_9.rgg,0,54205.0,14.1636,Shift_Full
2000_r0c14_nw10_ew1000_0.rgg,0,532064.0,11.9554,Shift_Full
2000_r0c14_nw10_ew1000_1.rgg,0,513241.0,13.6051,Shift_Full
2000_r0c14_nw10_ew1000_2.rgg,0,532414.0,16.5511,Shift_Full
2000_r0c14_nw10_ew1000_3.rgg,0,528673.0,14.2008,Shift_Full
2000_r0c14_nw10_ew1000_4.rgg,0,525821.0,12.9074,Shift_Full
2000_r0c14_nw10_ew1000_5.rgg,0,529009.0,12.5181,Shift_Full
2000_r0c14_nw10_ew1000_6.rgg,0,530698.0,14.2214,Shift_Full
2000_r0c14_nw10_ew1000_7.rgg,0,521548.0,16.6869,Shift_Full
2000_r0c14_nw10_ew1000_8.rgg,0,522831.0,12.1107,Shift_Full
2000_r0c14_nw10_ew1000_9.rgg,0,535731.0,14.3985,Shift_Full
