instance,num_incorrect,cost,time,winner
1000_r0c14_nw1000_ew10_0.rgg,0,5682.0000,4.8451,LP_Rounding
1000_r0c14_nw1000_ew10_1.rgg,0,6677.0000,4.0368,LP_Rounding
1000_r0c14_nw1000_ew10_2.rgg,0,6441.0000,4.3882,LP_Rounding
1000_r0c14_nw1000_ew10_3.rgg,0,5856.0000,3.8411,LP_Rounding
1000_r0c14_nw1000_ew10_4.rgg,0,6290.0000,4.7773,LP_Rounding
1000_r0c14_nw1000_ew10_5.rgg,0,5895.0000,4.4885,LP_Rounding
1000_r0c14_nw1000_ew10_6.rgg,0,5798.0000,4.4709,LP_Rounding
1000_r0c14_nw1000_ew10_7.rgg,0,6695.0000,4.9084,LP_Rounding
1000_r0c14_nw1000_ew10_8.rgg,0,5717.0000,4.6985,LP_Rounding
1000_r0c14_nw1000_ew10_9.rgg,0,6076.0000,5.2009,LP_Rounding
1000_r0c14_nw100_ew100_0.rgg,0,27007.0000,4.6692,Clique_Size
1000_r0c14_nw100_ew100_1.rgg,0,27803.0000,4.4867,Clique_Size
1000_r0c14_nw100_ew100_2.rgg,0,28534.0000,4.6254,Clique_Inverse_size
1000_r0c14_nw100_ew100_3.rgg,0,27742.0000,4.2953,Clique_Hub
1000_r0c14_nw100_ew100_4.rgg,0,28320.0000,3.4422,Clique_Cost
1000_r0c14_nw100_ew100_5.rgg,0,28547.0000,4.6428,Clique_Size
1000_r0c14_nw100_ew100_6.rgg,0,27487.0000,4.6254,Clique_Size
1000_r0c14_nw100_ew100_7.rgg,0,27839.0000,4.5892,Clique_Inverse_size
1000_r0c14_nw100_ew100_8.rgg,0,28554.0000,4.5859,Clique_Size
1000_r0c14_nw100_ew100_9.rgg,0,28306.0000,4.0485,Clique_Cost
1000_r0c14_nw10_ew1000_0.rgg,0,255808.0000,4.4621,Clique_Cost
1000_r0c14_nw10_ew1000_1.rgg,0,254304.0000,4.2805,Clique_Size
1000_r0c14_nw10_ew1000_2.rgg,0,254056.0000,4.1690,Clique_Size
1000_r0c14_nw10_ew1000_3.rgg,0,260620.0000,4.5076,Clique_Size
1000_r0c14_nw10_ew1000_4.rgg,0,259696.0000,4.4328,Clique_Cost
1000_r0c14_nw10_ew1000_5.rgg,0,249105.0000,4.7099,Clique_Cost
1000_r0c14_nw10_ew1000_6.rgg,0,255520.0000,4.3998,Clique_Inverse_size
1000_r0c14_nw10_ew1000_7.rgg,0,264684.0000,4.3844,Clique_Cost
1000_r0c14_nw10_ew1000_8.rgg,0,251619.0000,4.1234,Clique_Size
1000_r0c14_nw10_ew1000_9.rgg,0,249439.0000,4.6516,Clique_Hub
