instance,num_incorrect,cost,time,winner
2000_r0c14_nw1000_ew10_0.rgg,0,10587.0000,86.8702,LP_Rounding
2000_r0c14_nw1000_ew10_1.rgg,0,9638.0000,83.2026,LP_Rounding
2000_r0c14_nw1000_ew10_2.rgg,0,9711.0000,83.8612,LP_Rounding
2000_r0c14_nw1000_ew10_3.rgg,0,9978.0000,84.0858,LP_Rounding
2000_r0c14_nw1000_ew10_4.rgg,0,9882.0000,83.4592,LP_Rounding
2000_r0c14_nw1000_ew10_5.rgg,0,9885.0000,86.2674,LP_Rounding
2000_r0c14_nw1000_ew10_6.rgg,0,9377.0000,83.9570,LP_Rounding
2000_r0c14_nw1000_ew10_7.rgg,0,9434.0000,90.8187,LP_Rounding
2000_r0c14_nw1000_ew10_8.rgg,0,9714.0000,96.6871,LP_Rounding
2000_r0c14_nw1000_ew10_9.rgg,0,9425.0000,88.1246,LP_Rounding
2000_r0c14_nw100_ew100_0.rgg,0,58850.0000,83.0681,Clique_Size
2000_r0c14_nw100_ew100_1.rgg,0,56198.0000,85.5773,Clique_Size
2000_r0c14_nw100_ew100_2.rgg,0,55508.0000,93.6464,Clique_Size
2000_r0c14_nw100_ew100_3.rgg,0,54995.0000,101.1557,Clique_Size
2000_r0c14_nw100_ew100_4.rgg,0,57356.0000,93.9474,Clique_Size
2000_r0c14_nw100_ew100_5.rgg,0,55330.0000,80.2644,Clique_Size
2000_r0c14_nw100_ew100_6.rgg,0,56944.0000,93.0981,Clique_Size
2000_r0c14_nw100_ew100_7.rgg,0,58217.0000,95.8519,Clique_Size
2000_r0c14_nw100_ew100_8.rgg,0,54050.0000,85.9517,Clique_Size
2000_r0c14_nw100_ew100_9.rgg,0,56280.0000,114.5615,Clique_Size
2000_r0c14_nw10_ew1000_0.rgg,0,525390.0000,97.1055,Clique_Size
2000_r0c14_nw10_ew1000_1.rgg,0,533991.0000,89.6580,Clique_Size
2000_r0c14_nw10_ew1000_2.rgg,0,526826.0000,106.6722,Clique_Size
2000_r0c14_nw10_ew1000_3.rgg,0,532391.0000,92.8355,Clique_Size
2000_r0c14_nw10_ew1000_4.rgg,0,531412.0000,92.8827,Clique_Size
2000_r0c14_nw10_ew1000_5.rgg,0,529128.0000,102.3428,Clique_Size
2000_r0c14_nw10_ew1000_6.rgg,0,529538.0000,94.9481,Clique_Size
2000_r0c14_nw10_ew1000_7.rgg,0,523498.0000,91.5798,Clique_Size
2000_r0c14_nw10_ew1000_8.rgg,0,515103.0000,103.4243,Clique_Size
2000_r0c14_nw10_ew1000_9.rgg,0,537876.0000,102.4103,Clique_Size
