instance,num_incorrect,cost,time,winner
2000_r0c14_nw1000_ew10_0.rgg,0,10409.0,26.3556,Shift_Full
2000_r0c14_nw1000_ew10_1.rgg,0,9638.0,27.1285,LP_Rounding
2000_r0c14_nw1000_ew10_2.rgg,0,9711.0,23.0949,LP_Rounding
2000_r0c14_nw1000_ew10_3.rgg,0,9978.0,21.9496,LP_Rounding
2000_r0c14_nw1000_ew10_4.rgg,0,9882.0,31.1251,LP_Rounding
2000_r0c14_nw1000_ew10_5.rgg,0,9885.0,30.3653,LP_Rounding
2000_r0c14_nw1000_ew10_6.rgg,0,9377.0,27.4317,LP_Rounding
2000_r0c14_nw1000_ew10_7.rgg,0,9434.0,32.7091,LP_Rounding
2000_r0c14_nw1000_ew10_8.rgg,0,9714.0,31.0484,LP_Rounding
2000_r0c14_nw1000_ew10_9.rgg,0,9425.0,26.3317,LP_Rounding
2000_r0c14_nw100_ew100_0.rgg,0,54605.0,30.8076,Shift_Full
2000_r0c14_nw100_ew100_1.rgg,0,55631.0,28.7692,Shift_Full
2000_r0c14_nw100_ew100_2.rgg,0,54475.0,30.3078,Shift_Full
2000_r0c14_nw100_ew100_3.rgg,0,56208.0,20.5598,Shift_Full
2000_r0c14_nw100_ew100_4.rgg,0,56164.0,30.4205,Shift_Full
2000_r0c14_nw100_ew100_5.rgg,0,55184.0,23.5331,Shift_Full
2000_r0c14_nw100_ew100_6.rgg,0,55120.0,25.9860,Shift_Full
2000_r0c14_nw100_ew100_7.rgg,0,55215.0,27.2167,Shift_Full
2000_r0c14_nw100_ew100_8.rgg,0,55163.0,28.6744,Shift_Full
2000_r0c14_nw100_ew100_9.rgg,0,54121.0,34.7334,Shift_Full
2000_r0c14_nw10_ew1000_0.rgg,0,525615.0,30.7407,Shift_Full
2000_r0c14_nw10_ew1000_1.rgg,0,522587.0,34.5732,Shift_Full
2000_r0c14_nw10_ew1000_2.rgg,0,522351.0,34.8773,Shift_Full
2000_r0c14_nw10_ew1000_3.rgg,0,516539.0,31.6013,Shift_Full
2000_r0c14_nw10_ew1000_4.rgg,0,531655.0,29.6511,Shift_Full
2000_r0c14_nw10_ew1000_5.rgg,0,517990.0,32.7322,Shift_Full
2000_r0c14_nw10_ew1000_6.rgg,0,508369.0,31.6724,Shift_Full
2000_r0c14_nw10_ew1000_7.rgg,0,526817.0,34.9933,Shift_Full
2000_r0c14_nw10_ew1000_8.rgg,0,521297.0,34.5040,Shift_Full
2000_r0c14_nw10_ew1000_9.rgg,0,527252.0,30.2787,Shift_Full
