instance,num_incorrect,cost,time,winner
5000_r0c0443_nw1000_ew10_0.rgg,0,52215.0,922.1368,LP_Rounding
5000_r0c0443_nw1000_ew10_1.rgg,0,48391.0,835.0056,LP_Rounding
5000_r0c0443_nw1000_ew10_2.rgg,0,52241.0,784.8845,LP_Rounding
5000_r0c0443_nw1000_ew10_3.rgg,0,54349.0,905.6528,LP_Rounding
5000_r0c0443_nw1000_ew10_4.rgg,0,51113.0,839.3708,LP_Rounding
5000_r0c0443_nw1000_ew10_5.rgg,0,52614.0,859.4164,LP_Rounding
5000_r0c0443_nw1000_ew10_6.rgg,0,48211.0,857.2036,LP_Rounding
5000_r0c0443_nw1000_ew10_7.rgg,0,50755.0,1077.8065,LP_Rounding
5000_r0c0443_nw1000_ew10_8.rgg,0,50427.0,973.1226,LP_Rounding
5000_r0c0443_nw1000_ew10_9.rgg,0,51986.0,1016.9607,LP_Rounding
5000_r0c0443_nw100_ew100_0.rgg,0,145198.0,1101.4195,Shift_Full
5000_r0c0443_nw100_ew100_1.rgg,0,145425.0,1002.5077,Shift_Full
5000_r0c0443_nw100_ew100_2.rgg,0,143569.0,974.5146,Shift_Full
5000_r0c0443_nw100_ew100_3.rgg,0,146288.0,1069.9756,Shift_Full
5000_r0c0443_nw100_ew100_4.rgg,0,145485.0,1102.3390,Shift_Full
5000_r0c0443_nw100_ew100_5.rgg,0,145592.0,1201.0881,Shift_Full
5000_r0c0443_nw100_ew100_6.rgg,0,145968.0,1136.5162,Shift_Full
5000_r0c0443_nw100_ew100_7.rgg,0,142894.0,1182.5691,Shift_Full
5000_r0c0443_nw100_ew100_8.rgg,0,145478.0,1092.1784,Shift_Full
5000_r0c0443_nw100_ew100_9.rgg,0,146912.0,1100.5291,Shift_Full
5000_r0c0443_nw10_ew1000_0.rgg,0,1246771.0,1167.6187,Shift_Full
5000_r0c0443_nw10_ew1000_1.rgg,0,1260431.0,908.7385,Shift_Full
5000_r0c0443_nw10_ew1000_2.rgg,0,1263574.0,916.0235,Shift_Full
5000_r0c0443_nw10_ew1000_3.rgg,0,1255706.0,872.6870,Shift_Full
5000_r0c0443_nw10_ew1000_4.rgg,0,1256394.0,911.9847,Shift_Full
5000_r0c0443_nw10_ew1000_5.rgg,0,1269098.0,889.6602,Shift_Full
5000_r0c0443_nw10_ew1000_6.rgg,0,1274593.0,839.5948,Shift_Full
5000_r0c0443_nw10_ew1000_7.rgg,0,1272910.0,1071.4499,Shift_Full
5000_r0c0443_nw10_ew1000_8.rgg,0,1236553.0,1038.4391,Shift_Full
5000_r0c0443_nw10_ew1000_9.rgg,0,1251888.0,876.5356,Shift_Full
