instance,num_incorrect,cost,time,winner
1000_r0c14_nw1000_ew10_0.rgg,0,5682.0000,6.1155,LP_Rounding
1000_r0c14_nw1000_ew10_1.rgg,0,6677.0000,5.0075,LP_Rounding
1000_r0c14_nw1000_ew10_2.rgg,0,6441.0000,4.8037,LP_Rounding
1000_r0c14_nw1000_ew10_3.rgg,0,5856.0000,5.4686,LP_Rounding
1000_r0c14_nw1000_ew10_4.rgg,0,6290.0000,6.8138,LP_Rounding
1000_r0c14_nw1000_ew10_5.rgg,0,5895.0000,4.9815,LP_Rounding
1000_r0c14_nw1000_ew10_6.rgg,0,5798.0000,5.2959,LP_Rounding
1000_r0c14_nw1000_ew10_7.rgg,0,6695.0000,6.5681,LP_Rounding
1000_r0c14_nw1000_ew10_8.rgg,0,5717.0000,5.1138,LP_Rounding
1000_r0c14_nw1000_ew10_9.rgg,0,6076.0000,6.5839,LP_Rounding
1000_r0c14_nw100_ew100_0.rgg,0,27896.0000,6.2514,Clique_Full
1000_r0c14_nw100_ew100_1.rgg,0,28259.0000,5.6913,Clique_Full
1000_r0c14_nw100_ew100_2.rgg,0,28572.0000,6.0123,Clique_Full
1000_r0c14_nw100_ew100_3.rgg,0,27911.0000,5.6684,Clique_Full
1000_r0c14_nw100_ew100_4.rgg,0,28421.0000,3.6115,Clique_Full
1000_r0c14_nw100_ew100_5.rgg,0,28201.0000,6.1487,Clique_Full
1000_r0c14_nw100_ew100_6.rgg,0,27597.0000,6.6227,Clique_Full
1000_r0c14_nw100_ew100_7.rgg,0,28375.0000,5.7215,Clique_Full
1000_r0c14_nw100_ew100_8.rgg,0,28097.0000,6.1684,Clique_Full
1000_r0c14_nw100_ew100_9.rgg,0,28546.0000,4.6979,Clique_Full
1000_r0c14_nw10_ew1000_0.rgg,0,265421.0000,4.9376,Clique_Full
1000_r0c14_nw10_ew1000_1.rgg,0,260442.0000,5.3366,Clique_Full
1000_r0c14_nw10_ew1000_2.rgg,0,256343.0000,5.9106,Clique_Full
1000_r0c14_nw10_ew1000_3.rgg,0,258904.0000,6.0911,Clique_Full
1000_r0c14_nw10_ew1000_4.rgg,0,260958.0000,5.2008,Clique_Full
1000_r0c14_nw10_ew1000_5.rgg,0,259275.0000,5.9535,Clique_Full
1000_r0c14_nw10_ew1000_6.rgg,0,253001.0000,6.1605,Clique_Full
1000_r0c14_nw10_ew1000_7.rgg,0,252281.0000,6.0390,Clique_Full
1000_r0c14_nw10_ew1000_8.rgg,0,246142.0000,5.7459,Clique_Full
1000_r0c14_nw10_ew1000_9.rgg,0,259416.0000,6.6474,Clique_Full
