instance,num_incorrect,cost,time,winner
1000_r0c099_nw1000_ew10_0.rgg,0,9964.0,2.7302,LP_Rounding
1000_r0c099_nw1000_ew10_1.rgg,0,9028.0,2.5117,LP_Rounding
1000_r0c099_nw1000_ew10_2.rgg,0,10365.0,2.6068,LP_Rounding
1000_r0c099_nw1000_ew10_3.rgg,0,10213.0,2.8583,LP_Rounding
1000_r0c099_nw1000_ew10_4.rgg,0,9924.0,3.6165,LP_Rounding
1000_r0c099_nw1000_ew10_5.rgg,0,9955.0,2.8949,LP_Rounding
1000_r0c099_nw1000_ew10_6.rgg,0,9092.0,2.4062,LP_Rounding
1000_r0c099_nw1000_ew10_7.rgg,0,9899.0,3.4199,LP_Rounding
1000_r0c099_nw1000_ew10_8.rgg,0,8828.0,2.1145,LP_Rounding
1000_r0c099_nw1000_ew10_9.rgg,0,10060.0,3.0729,LP_Rounding
1000_r0c099_nw100_ew100_0.rgg,0,28896.0,4.5968,Shift_Full
1000_r0c099_nw100_ew100_1.rgg,0,29227.0,3.3625,Shift_Full
1000_r0c099_nw100_ew100_2.rgg,0,28565.0,3.2781,Shift_Full
1000_r0c099_nw100_ew100_3.rgg,0,28476.0,3.1210,Shift_Full
1000_r0c099_nw100_ew100_4.rgg,0,28996.0,2.7883,Shift_Full
1000_r0c099_nw100_ew100_5.rgg,0,28775.0,2.8861,Shift_Full
1000_r0c099_nw100_ew100_6.rgg,0,29334.0,3.6032,Shift_Full
1000_r0c099_nw100_ew100_7.rgg,0,29333.0,2.8703,Shift_Full
1000_r0c099_nw100_ew100_8.rgg,0,29687.0,3.2350,Shift_Full
1000_r0c099_nw100_ew100_9.rgg,0,28909.0,3.2530,Shift_Full
1000_r0c099_nw10_ew1000_0.rgg,0,252297.0,2.9768,Shift_Full
1000_r0c099_nw10_ew1000_1.rgg,0,249868.0,3.4704,Shift_Full
1000_r0c099_nw10_ew1000_2.rgg,0,250995.0,3.3406,Shift_Full
1000_r0c099_nw10_ew1000_3.rgg,0,256812.0,3.0264,Shift_Full
1000_r0c099_nw10_ew1000_4.rgg,0,247869.0,3.0496,Shift_Full
1000_r0c099_nw10_ew1000_5.rgg,0,250395.0,3.3529,Shift_Full
1000_r0c099_nw10_ew1000_6.rgg,0,246852.0,3.4534,Shift_Full
1000_r0c099_nw10_ew1000_7.rgg,0,252238.0,3.3395,Shift_Full
1000_r0c099_nw10_ew1000_8.rgg,0,239914.0,3.4717,Shift_Full
1000_r0c099_nw10_ew1000_9.rgg,0,263630.0,3.3647,Shift_Full
